timestamp,temperature,humidity,pressure,raw
2014-02-14T07:20:00,2.0,93.0,998.0,"{""timestamp"": ""2014-02-14T07:20:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T07:50:00,2.0,93.0,998.0,"{""timestamp"": ""2014-02-14T07:50:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 998.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T08:00:00,2.0,87.0,999.0,"{""timestamp"": ""2014-02-14T08:00:00"", ""temperature"": 2.0, ""humidity"": 87.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T08:20:00,2.0,93.0,999.0,"{""timestamp"": ""2014-02-14T08:20:00"", ""temperature"": 2.0, ""humidity"": 93.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T08:50:00,3.0,93.0,999.0,"{""timestamp"": ""2014-02-14T08:50:00"", ""temperature"": 3.0, ""humidity"": 93.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T09:00:00,3.0,89.0,1000.0,"{""timestamp"": ""2014-02-14T09:00:00"", ""temperature"": 3.0, ""humidity"": 89.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T09:20:00,3.0,93.0,999.0,"{""timestamp"": ""2014-02-14T09:20:00"", ""temperature"": 3.0, ""humidity"": 93.0, ""pressure"": 999.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T09:50:00,4.0,87.0,1000.0,"{""timestamp"": ""2014-02-14T09:50:00"", ""temperature"": 4.0, ""humidity"": 87.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T10:00:00,4.0,82.0,1000.0,"{""timestamp"": ""2014-02-14T10:00:00"", ""temperature"": 4.0, ""humidity"": 82.0, ""pressure"": 1000.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T10:50:00,5.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T10:50:00"", ""temperature"": 5.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
2014-02-14T11:20:00,5.0,81.0,1001.0,"{""timestamp"": ""2014-02-14T11:20:00"", ""temperature"": 5.0, ""humidity"": 81.0, ""pressure"": 1001.0, ""temp_unit"": ""C"", ""humidity_unit"": ""RH%"", ""pressure_unit"": ""hPa""}"
